period_begin,period_end,period_duration,table_id,is_seasonally_adjusted,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
2017-04-01,2017-04-30,30,30749,f,New York,New York,NY,Single Family Residential,6,510000.0,-0.0377358490566037,0.0736842105263157,790000.0,0.0675675675675675,0.0748299319727891,312.5,-0.0158944702983849,0.1000796932014014,603.456,0.0006916031496062,0.0064589298123698,562.0,-0.0876623376623376,0.0583804143126176,605.0,0.0765124555160141,0.0842293906810036,1067.0,-0.0065176908752327,0.0191021967526265,3065.0,0.0467896174863386,-0.0058384690236782,5.5,0.7000000000000001,-0.2999999999999998,67.0,-4.0,-17.0,0.967475972490728,0.0009820362210745,0.0094594772952684,0.1743772241992882,-0.0204279706059065,0.0670325914309266,0.132463295269168,-0.001416486151597,-0.0050650861774748,0.340495867768595,-0.0331696126584512,-0.0448087917296128,"New York, NY",35614,2023-04-09 14:55:08
2022-10-01,2022-10-31,30,30749,f,New York,New York,NY,Townhouse,13,977500.0,-0.0949074074074074,0.1602373887240355,859999.5,-0.0433820912124582,0.0141503537735849,467.6674364896074,0.0307772069566856,0.1808214343259189,662.1449377837622,-0.1109189757443408,-0.0240362383955777,134.0,-0.1976047904191616,-0.0758620689655172,101.0,0.0412371134020619,-0.3726708074534161,178.0,-0.1317073170731707,-0.2644628099173553,715.0,-0.0096952908587257,0.1626016260162601,5.3,1.0,1.0999999999999996,39.0,0.0,1.0,0.9794523132716608,-0.0045676207103415,-0.0035160345776202,0.1417910447761194,-0.0258736258825632,-0.016829644879053,0.3762237762237762,-0.0489839800089107,0.1014270282562965,0.198019801980198,-0.1009492701847504,-0.1684398253489945,"New York, NY",35614,2023-04-09 14:55:08
2023-03-01,2023-03-31,30,30749,f,New York,New York,NY,Townhouse,13,925000.0,0.0451977401129943,0.0249307479224376,882500.0,0.0382365155723711,0.0382352941176471,419.1368788142981,0.1183925660784004,0.0290235662359634,714.3928571428571,0.0479834173756199,0.0220020168067225,89.0,0.072289156626506,-0.3819444444444444,106.0,0.358974358974359,-0.3026315789473684,212.0,0.308641975308642,-0.2837837837837837,557.0,0.0353159851301114,-0.0943089430894309,6.3,-0.2000000000000001,2.0,85.0,22.0,46.0,0.9635105244181396,0.0191970027467327,-0.0142977938171997,0.1123595505617977,0.015974008393123,-0.0751404494382022,0.2926391382405745,0.0398510341513552,0.0568667805169972,0.1886792452830188,-0.029269472665699,-0.2850049652432968,"New York, NY",35614,2023-04-09 14:55:08
2022-08-01,2022-08-31,30,30749,f,New York,New York,NY,All Residential,-1,825000.0,0.0,0.0325406758448059,775000.0,-0.0432098765432098,0.0333333333333334,648.4375,0.0017889492753622,0.0046214788732392,554.6704379151188,-0.0532362174538577,-0.0139192214842333,3772.0,0.0072096128170895,-0.1582236108011604,2468.0,-0.0072405470635559,-0.0872781065088756,3739.0,-0.1189915174363808,-0.1635346756152125,17502.0,-0.0463684411267912,-0.0135828213943527,4.6,-0.3000000000000007,0.5999999999999996,48.0,2.0,-14.0,0.9868092570156518,-3.518006873115542e-05,0.0004786258816107,0.1455461293743372,-0.0221441242972248,0.028831110405357,0.2246600388527025,-0.0167173926298888,-0.0049516389920813,0.1831442463533225,0.0137958955890425,-0.0461456944750798,"New York, NY",35614,2023-04-09 14:55:08
2019-06-01,2019-06-30,30,30749,f,New York,New York,NY,Townhouse,13,714000.0,-0.0383838383838384,-0.0013986013986013,750000.0,-0.0613266583229036,0.0,333.33333333333326,0.0058207217694994,0.061715169910135,575.8605581796371,-0.1100773350041804,-0.0398703339342768,88.0,-0.0434782608695651,-0.3070866141732283,88.0,-0.0112359550561798,-0.2786885245901639,175.0,0.0869565217391303,-0.0641711229946524,590.0,0.0479573712255771,0.1411992263056092,6.7,0.6000000000000005,2.6000000000000005,76.0,29.0,31.0,0.9641393292695796,-0.0092111248883275,-0.0134882914479976,0.1704545454545454,0.050889328063241,-0.0263958482462419,0.2627118644067796,-0.0481229490923322,-0.0293577680883847,0.2840909090909091,0.0481358529111338,-0.0847615499254843,"New York, NY",35614,2023-04-09 14:55:08
2022-06-01,2022-06-30,30,30749,f,New York,New York,NY,Condo/Co-op,3,775000.0,-0.0127388535031847,-0.0662650602409639,849000.0,-0.0296033832437992,0.0679245283018867,1100.6505576208178,-0.0063944052012153,0.0272738537794301,651.8777632387637,-0.0781965555386666,0.117683566351354,2561.0,0.1392348754448398,0.0427524429967427,1857.0,-0.0262191924488726,0.072790294627383,3101.0,-0.1155162578436965,0.0081274382314693,11669.0,0.0055148642826368,-0.0466503267973855,4.6,-0.6000000000000005,-0.4000000000000003,66.0,-13.0,-41.0,0.991388112055484,0.0006754964874539,-0.0001952324418383,0.0589613432253026,0.0011321617306406,0.0337170435510355,0.3264204301996743,0.0406815245555554,0.0380217373892168,0.1491653204092622,-0.0516736937491016,0.0058955341585401,"New York, NY",35614,2023-04-09 14:55:08
2016-08-01,2016-08-31,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,768000.0,-0.04,0.1211678832116789,629000.0,-0.0455235204855841,0.0571428571428571,328.94736842105266,-0.0031135081140517,0.1990131578947369,466.561254625676,-0.0610087957219098,0.1124339945550492,458.0,0.3431085043988269,0.0751173708920187,335.0,0.0403726708074534,-0.0261627906976744,649.0,-0.0399408284023669,-0.0998613037447988,3000.0,-0.02088772845953,-0.0151017728168089,6.6,-2.4000000000000004,-0.6000000000000005,86.0,0.0,6.0,0.9586715970914794,0.0005045932650191,-0.0033487714034073,0.1375545851528384,0.0085223270883222,-0.0032904852696968,0.0996666666666666,0.0105674499564838,0.0156220179470343,0.2208955223880597,0.0035042180402336,0.055197847969455,"New York, NY",35614,2023-04-09 14:55:08
2020-06-01,2020-06-30,30,30749,f,New York,New York,NY,Condo/Co-op,3,681500.0,-0.06,-0.2847731188037502,773500.0,0.0327102803738317,0.0313333333333334,913.2817878515067,-0.1349343534436072,-0.2610173899319651,567.0138888888889,0.1045725108225108,-0.0153625199105726,1087.0,0.197136563876652,-0.414647280560043,190.0,0.0982658959537572,-0.7585768742058449,2650.0,1.488262910798122,0.1041666666666667,13006.0,0.0945047546915762,-0.1679887410440122,12.0,-1.0999999999999996,3.6,193.0,-1.0,43.0,0.9905402122920468,-0.0017848203911181,-0.0032753616582998,0.0266789328426862,-0.0074620363203093,-0.0099392685574214,0.105797324311856,0.0372119502480674,-0.098783023692238,0.3263157894736842,0.1875874657742622,0.21322811475958,"New York, NY",35614,2023-04-09 14:55:08
2016-09-01,2016-09-30,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,810000.0,0.0546875,0.1824817518248176,749000.0,0.190779014308426,0.0475524475524475,339.26374707836146,0.0313617911182186,0.2082166992726162,674.5718050065876,0.4458376007836297,0.0205874602805549,450.0,-0.0174672489082969,0.0250569476082005,291.0,-0.1313432835820895,-0.0034246575342465,680.0,0.0477657935285054,-0.0798376184032476,3029.0,0.0096666666666667,-0.0294777314963152,6.7,0.1000000000000005,-0.3999999999999994,81.0,-5.0,-10.0,0.963718554674857,0.0050469575833775,0.0022958332974727,0.1311111111111111,-0.0064434740417272,0.0035484687420906,0.0894684714427203,-0.0101981952239462,0.0045597883283339,0.1993127147766323,-0.0215828076114273,-0.0164407098809019,"New York, NY",35614,2023-04-09 14:55:08
2020-11-01,2020-11-30,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,900000.0,-0.0551181102362204,-0.0190735694822887,749999.0,-0.0370900565935025,-1.3333333332976594e-06,418.4397163120568,-0.0198150124510848,-0.0341543648643689,559.3251960536302,-0.0786681739679392,0.0121053180041679,383.0,0.0,-0.070388349514563,319.0,-0.2494117647058823,0.0924657534246575,635.0,-0.2002518891687658,0.039279869067103,3527.0,-0.0221790962018297,0.0282798833819242,9.2,-0.200000000000001,0.8999999999999985,82.0,4.0,-12.0,0.9630252508400076,-0.0023109133703448,0.003560426653137,0.1540469973890339,0.0234986945169712,0.0059887449618494,0.1545222568755316,-0.0287325254920869,0.0207030148930243,0.1567398119122257,0.017916282500461,0.0266028256108558,"New York, NY",35614,2023-04-09 14:55:08
2019-04-01,2019-04-30,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,880000.0,-0.057556522512083,0.0244470314318976,799000.0,0.0,-0.0135120452772043,388.23529411764713,-0.0313391739674593,0.0319048434288116,658.4022038567492,0.0346320346320345,-0.0025096755807645,431.0,-0.0023148148148147,0.1939058171745151,376.0,0.1393939393939394,0.0080428954423592,931.0,0.0627853881278539,-0.0281837160751565,3641.0,0.0358463726884779,0.1050075872534141,8.4,0.3000000000000007,-0.6999999999999992,99.0,0.0,-2.0,0.9537201961695048,0.0058241496836982,-0.0032227190896979,0.1322505800464037,0.0211394689352926,-0.0367244892056738,0.1414446580609722,0.0026110876484544,0.0212625639790299,0.1888297872340425,0.0009509993552546,-0.022966459414751,"New York, NY",35614,2023-04-09 14:55:08
2017-10-01,2017-10-31,30,30749,f,New York,New York,NY,All Residential,-1,667750.0,-0.0447067238912732,0.0352713178294574,775000.0,-0.0269246802035045,0.0839160839160839,504.83351235230936,-0.0652299805569307,0.0535655909961239,618.804664723032,-0.1342497171874615,0.1052534170155035,3138.0,0.0779800755754036,0.2106481481481481,1702.0,-0.0087361677344205,0.2079488999290277,4362.0,-0.0785804816223066,0.1888798037612429,21127.0,0.0081599541897308,-0.0545934577348189,6.7,-0.5,-1.8999999999999997,99.0,-5.0,-8.0,0.9786483906166856,-0.0066332186082217,-8.881151116302277e-05,0.1022944550669216,-0.0127862732051498,-0.0026438165380166,0.0793771003928622,-0.055190565192173,0.0309142194692483,0.181551116333725,0.0004212386400733,-0.051947819081463,"New York, NY",35614,2023-04-09 14:55:08
2017-03-01,2017-03-31,30,30749,f,New York,New York,NY,Condo/Co-op,3,729500.0,0.0649635036496349,0.13984375,740000.0,-0.0120160213618157,0.0206896551724138,1058.2099718463355,0.0470709195111109,0.1031301637835682,603.0389363722697,-0.0163545218190025,0.0129522040845453,1442.0,0.1381215469613259,0.117829457364341,525.0,0.4462809917355372,0.0479041916167664,2662.0,0.2628083491461099,-0.0880438506337787,15236.0,0.0139757753227738,0.0168858039110992,10.6,-1.3000000000000007,-1.0,159.0,11.0,5.0,0.9891123976090904,6.891516645746165e-05,0.0019592129856466,0.0450762829403606,-0.0141186657573505,-0.0029857325635153,0.0167366762929902,0.0019622852374864,-0.0048878314824885,0.1619047619047619,0.0214088941361668,0.0122041631023667,"New York, NY",35614,2023-04-09 14:55:08
2018-09-01,2018-09-30,30,30749,f,New York,New York,NY,All Residential,-1,711000.0,-0.0246913580246913,0.0171673819742488,820000.0,0.1714285714285714,0.0295764673975822,572.7272727272727,0.0227272727272727,0.0604848346304514,748.8235294117646,0.4672778598462485,0.0476556162599155,2706.0,-0.1722239216885898,-0.0704225352112676,1441.0,-0.167533217793183,-0.1607454863133371,4968.0,0.2548623389744884,0.0494296577946768,22903.0,0.0276394310584646,0.0929089520900934,8.5,1.7000000000000002,1.2999999999999998,108.0,4.0,4.0,0.9796486690199764,-0.0026204889380017,-0.0056329402049309,0.0905395417590539,-0.0186681670203893,-0.0245411865130174,0.1977470200410426,0.0647995618815775,0.0631793544560073,0.1755725190839694,-0.0110248234925758,-0.0055573586096822,"New York, NY",35614,2023-04-09 14:55:08
2023-02-01,2023-02-28,30,30749,f,New York,New York,NY,All Residential,-1,760000.0,-0.0256410256410256,-0.0559006211180124,849999.0,0.0638285356695869,0.0303018181818182,550.0,-0.0222222222222222,-0.0885781758091549,681.6833599637038,0.0613475546297821,-0.0111947636230792,1908.0,-0.1572438162544169,-0.4258200421306048,1435.0,0.1638280616382805,-0.359375,3597.0,0.0450319581638582,-0.2390522530145969,15062.0,-0.0065954359583167,0.0193557119653491,7.9,1.2000000000000002,3.5,82.0,7.0,14.0,0.9743512137964496,-0.0008499113042843,-0.0090978919101348,0.0723270440251572,-0.0186623552681289,-0.0483470456528445,0.181582791129996,-0.0812453318089302,-0.0122450377817527,0.2153310104529616,0.0255499885551514,-0.1038654181184668,"New York, NY",35614,2023-04-09 14:55:08
2015-12-01,2015-12-31,30,30749,f,New York,New York,NY,Townhouse,13,557400.0,0.0134545454545453,,638000.0,-0.0169491525423728,,252.35849056603772,0.0158840195310143,,449.83471163837896,-0.0581738776436742,,186.0,0.2483221476510066,,98.0,-0.1090909090909091,,111.0,-0.2183098591549296,,590.0,-0.1194029850746268,,3.2,-1.2999999999999998,,63.0,-11.0,,0.9690966136998712,0.0071386031615678,,0.1451612903225806,0.0042216930071444,,0.1084745762711864,-0.0004806476094105,,0.2142857142857142,-0.0493506493506493,,"New York, NY",35614,2023-04-09 14:55:08
2020-01-01,2020-01-31,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,949000.0,0.0544456160506845,0.1164705882352941,769000.0,0.0550144052682124,0.0253333333333334,414.09552922710816,0.0231133738694075,0.1465895496732501,607.7658601921933,0.1441794204167319,-0.0562641922481471,452.0,-0.019522776572668,0.107843137254902,262.0,-0.1208053691275168,0.0194552529182878,716.0,0.5946547884187083,-0.100502512562814,3087.0,-0.013738019169329,-0.0754716981132075,6.8,0.0,-1.3999999999999997,94.0,3.0,6.0,0.9664033514685436,0.0059807488760038,0.0067944672556642,0.1438053097345132,0.0223302555045783,-0.0155084157556827,0.1438289601554907,0.0262570751714652,-0.0119062899193819,0.2099236641221373,0.0790511809006608,0.0737368936941218,"New York, NY",35614,2023-04-09 14:55:08
2015-12-01,2015-12-31,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,638500.0,-0.0610294117647058,,638000.0,-0.0169491525423728,,258.18989450305384,-0.0503809718812593,,449.83471163837896,-0.0581738776436742,,437.0,0.0897755610972568,,251.0,-0.1491525423728813,,414.0,-0.2862068965517241,,2766.0,-0.0693135935397038,,6.3,-1.1000000000000003,,77.0,-11.0,,0.9649770025375292,0.0153159457744986,,0.148741418764302,0.0365219673927309,,0.0820679681851048,-3.1628046389106657e-05,,0.1513944223107569,-0.0384360861638193,,"New York, NY",35614,2023-04-09 14:55:08
2021-12-01,2021-12-31,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,995000.0,-0.004004004004004,0.052910052910053,799000.0,0.0,0.0811907983761839,428.7598944591029,-0.043462055301076,0.0048905484900774,645.8333333333334,0.0456729393450316,0.1867187500000002,604.0,0.2031872509960159,0.1042047531992687,366.0,-0.1448598130841121,0.1158536585365854,461.0,-0.2479608482871125,-0.0335429769392033,2303.0,-0.1169478527607361,-0.2693527918781726,3.8,-1.4000000000000004,-2.0,56.0,-8.0,-15.0,0.965123595875015,-0.0008231595945525,0.0077968177452347,0.183774834437086,0.0024999340386797,0.0722574669782195,0.1220147633521493,-0.0409453593472371,-0.0153583330945511,0.133879781420765,-0.041353863439048,0.033270025323204,"New York, NY",35614,2023-04-09 14:55:08
2019-02-01,2019-02-28,30,30749,f,New York,New York,NY,Condo/Co-op,3,717000.0,0.026485325697924,0.0027972027972027,785000.0,0.0466666666666666,0.0208062418725618,1008.9399744572158,-0.00760002512405,-0.0229324260607766,632.5,-0.0178571428571429,-0.0373416408235496,1227.0,-0.1365235749472202,-0.0315706393054459,459.0,-0.0745967741935483,0.1620253164556961,2247.0,-0.1469248291571754,-0.0921212121212121,14254.0,0.0039442174954218,0.0192348945298534,11.6,1.5999999999999996,0.5999999999999996,157.0,23.0,9.0,0.9910051580849584,-0.0002368134335035,-0.0003182891231978,0.0423797881010594,-0.0005477277328602,0.0013379570039797,0.1444506805107338,-0.0638885221938724,0.0615046669247488,0.1873638344226579,0.0845412537774966,0.037996745815063,"New York, NY",35614,2023-04-09 14:55:08
2018-12-01,2018-12-31,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,920000.0,-0.0295358649789029,0.0760233918128654,729000.0,0.0,0.0565217391304346,412.0111731843575,0.002146426626066,0.1236668359573385,516.0,-0.1026086956521739,0.0863157894736841,443.0,0.0649038461538462,-0.0770833333333332,295.0,-0.1033434650455926,0.189516129032258,517.0,-0.2082695252679939,0.205128205128205,3289.0,-0.0709039548022598,0.1368821292775666,7.4,-1.0999999999999996,1.4000000000000004,83.0,2.0,-4.0,0.9579138074851026,-0.0027526163540974,-0.0085550913937685,0.1218961625282167,-0.0415653759333217,-0.0197705041384499,0.0948616600790513,-0.0619180009378977,0.0136311035633237,0.159322033898305,0.0255834320745968,-0.00196828868234,"New York, NY",35614,2023-04-09 14:55:08
2021-03-01,2021-03-31,30,30749,f,New York,New York,NY,All Residential,-1,770000.0,0.0845070422535212,0.0620689655172412,775000.0,0.0150622134905042,0.033334711112948,574.7126436781609,0.0919608943713359,0.046915190583425,593.75,0.0253273852352857,0.06875,3646.0,0.3528756957328385,0.7656174334140435,2366.0,0.7897125567322238,1.0520381613183,5472.0,0.6023426061493411,0.7393515575333757,16796.0,0.0412895226286422,-0.1919561243144424,4.6,-1.4000000000000004,-5.5,99.0,14.0,-34.0,0.9779873557031388,-0.0008811882689895,0.0015910604250604,0.0647284695556774,-0.0117093783107418,-0.0050051866186566,0.2432126696832579,0.0463744799746404,0.1254410926602616,0.3081149619611158,0.0592496064391793,0.1138391597061288,"New York, NY",35614,2023-04-09 14:55:08
2017-05-01,2017-05-31,30,30749,f,New York,New York,NY,Single Family Residential,6,520000.0,0.0196078431372548,0.0547667342799189,739000.0,-0.0645569620253164,0.0408450704225351,328.15198618307426,0.0500863557858375,0.0763002462272843,550.0,-0.0885830947078163,0.0108108108108107,644.0,0.1459074733096086,0.2931726907630523,743.0,0.228099173553719,0.1983870967741936,1254.0,0.1752577319587629,0.1942857142857143,3224.0,0.0518760195758565,0.0179981054625828,5.0,-0.5,-1.4000000000000004,53.0,-14.0,-21.0,0.9649915288015428,-0.0024844436891853,0.0025298521313629,0.2049689440993788,0.0305917199000906,0.0623986629748808,0.1507444168734491,0.0182811216042811,0.0206528475649553,0.3660834454912516,0.0255875777226566,0.038664090652542,"New York, NY",35614,2023-04-09 14:55:08
2020-08-01,2020-08-31,30,30749,f,New York,New York,NY,Townhouse,13,792500.0,-0.0031446540880503,0.0427631578947369,759900.0,-0.0001315789473683,0.0568845618915159,350.3336510962821,0.0173830776785972,0.0553984468172517,565.0168918918919,-0.0244790583886139,0.0706845495525845,66.0,0.4042553191489362,-0.4054054054054053,121.0,0.1523809523809522,0.6575342465753424,185.0,-0.106280193236715,0.3703703703703704,556.0,0.0036101083032491,-0.0560271646859082,8.4,-3.4000000000000004,3.1000000000000005,95.0,38.0,32.0,0.9608028685340364,0.0043987295157177,-0.0053532778823522,0.0757575757575757,-0.0731785944551901,-0.0233415233415233,0.2895683453237409,-0.0317312936654287,0.0790420295342673,0.3388429752066115,-0.0611570247933884,0.1470621532888033,"New York, NY",35614,2023-04-09 14:55:08
2019-12-01,2019-12-31,30,30749,f,New York,New York,NY,Condo/Co-op,3,731000.0,0.0368794326241135,0.0013698630136986,728900.0,-0.0281333333333333,-0.0001371742112482,1037.3155109997217,-0.0067703982177667,0.0316574263942683,531.1805555555555,-0.0388227297977149,0.0294196813092162,1455.0,0.1630695443645084,0.0196215837421163,506.0,-0.0577281191806331,0.1120879120879121,1117.0,-0.3005635566687539,0.0597722960151803,13303.0,-0.0586611944523067,-0.0757954703348617,9.1,-2.2000000000000006,-1.0,157.0,-9.0,0.0,0.9890008282313568,-0.001749133742693,-0.0038933211107237,0.0268041237113402,-0.0099664598218332,-0.0152421271646233,0.1164399007742614,-0.0497078490134543,0.0525243804185576,0.0810276679841897,-0.0232553860195346,0.0150936020501237,"New York, NY",35614,2023-04-09 14:55:08
2021-08-01,2021-08-31,30,30749,f,New York,New York,NY,Condo/Co-op,3,795000.0,-0.0064574020173289,0.1777777777777778,750000.0,-0.0445859872611464,-0.0130280300039479,1082.7417592152622,0.0002471489893374,0.1782404078340271,562.5,-0.0660833862847646,-0.0044545427367036,2694.0,0.0942323314378554,2.5872170439414117,1345.0,-0.0979208584842388,0.7068527918781726,2366.0,-0.1181513231457324,-0.2414235331837126,11306.0,-0.0392590074779062,-0.293242482965556,4.2,-0.5999999999999996,-17.1,79.0,-11.0,-99.0,0.9922258042322324,0.0010266372675412,0.0038528109340748,0.0326651818856718,0.0030144913901397,0.0020393496619701,0.2505749159738192,-0.0126813722654737,0.0627897062469954,0.1940520446096654,0.0283914141603025,0.0709555979091578,"New York, NY",35614,2023-04-09 14:55:08
2022-11-01,2022-11-30,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,999949.5,0.0203566326530613,0.0009504504504505,833000.0,-0.0313947856946428,0.0425531914893617,458.33333333333326,0.0245764717248757,0.0225145362691829,602.9679962894248,-0.0893715833460965,-0.0237306059185337,398.0,0.0127226463104326,-0.2071713147410358,316.0,0.071186440677966,-0.2616822429906542,532.0,-0.2222222222222222,-0.1321370309951059,2871.0,-0.0445923460898502,0.1008435582822084,7.2,-0.3999999999999994,2.0,59.0,6.0,-5.0,0.9613365815228754,0.0085539246432438,-0.0046101739466921,0.1959798994974874,-0.0203050877798662,0.014704999099081,0.1919191919191919,0.0015697742819207,0.0289590692198054,0.1265822784810126,-0.0429092469427161,-0.0486513663788004,"New York, NY",35614,2023-04-09 14:55:08
2021-01-01,2021-01-31,30,30749,f,New York,New York,NY,Townhouse,13,767500.0,0.037162162162162,0.1043165467625899,749995.0,0.0148782138024357,-0.0247139141742522,353.558394160584,0.0076689616421514,0.1265928491896573,590.2192242833053,0.0845278246205736,-0.0288707166002039,112.0,-0.081967213114754,0.2173913043478261,80.0,-0.0804597701149425,0.7021276595744681,129.0,0.6125,0.0573770491803278,413.0,-0.078125,-0.106060606060606,3.7,0.0,-1.2999999999999998,52.0,-18.0,-10.0,0.976943241236568,0.0063595657429498,0.01090342581898,0.1785714285714285,0.088407494145199,0.0263975155279503,0.2130750605326876,0.0456643462469733,-0.0250201775625504,0.2999999999999999,-0.0103448275862069,0.0446808510638297,"New York, NY",35614,2023-04-09 14:55:08
2019-06-01,2019-06-30,30,30749,f,New York,New York,NY,Condo/Co-op,3,952844.5,0.20689613679544,0.220339189270533,750000.0,-0.0613266583229036,0.0,1235.8637069516762,0.1369957473912895,0.153472793154898,575.8605581796371,-0.1100773350041804,-0.0398703339342768,1857.0,0.0859649122807018,0.0391717963066591,787.0,0.1194879089615932,-0.0472154963680387,2400.0,-0.2319999999999999,-0.0977443609022556,15632.0,-0.0213485256370125,0.0228358306615192,8.4,-0.9000000000000004,-0.1999999999999992,150.0,-21.0,17.0,0.9938155739503464,0.0025454032654346,0.0029200300297973,0.0366182014001077,0.0050392540316866,-0.0075899687174076,0.2045803480040941,0.0115045325655415,0.0064517083391069,0.1130876747141041,0.0035570914993104,0.0150247207189468,"New York, NY",35614,2023-04-09 14:55:08
2016-07-01,2016-07-31,30,30749,f,New York,New York,NY,Single Family Residential,6,499000.0,-0.002,0.1088888888888888,659000.0,-0.0435413642960812,0.0983333333333333,310.81081081081084,0.0534482912664733,0.1074074074074076,496.875,-0.0424613007818658,0.06,619.0,0.0197693574958814,0.0403361344537815,512.0,-0.1821086261980831,0.024,848.0,-0.1578947368421053,0.0059311981020166,3197.0,0.0078814627994956,-0.0065257924176507,5.2,0.0,-0.2000000000000001,55.0,-3.0,-17.0,0.9700147516470417,0.0081008209023378,0.0120932730541453,0.1631663974151857,0.0412553595239172,0.0488806831294715,0.1398185799186737,-0.0181259345832178,-0.0223939744629297,0.28515625,-0.019955571086262,0.0191562499999999,"New York, NY",35614,2023-04-09 14:55:08
2020-01-01,2020-01-31,30,30749,f,New York,New York,NY,All Residential,-1,724000.0,0.0125874125874125,0.0492753623188406,769000.0,0.0550144052682124,0.0253333333333334,531.2301587301587,0.0149620915032679,0.0231099353321573,607.7658601921933,0.1441794204167319,-0.0562641922481471,2693.0,-0.0291997116077865,0.0564927422518635,1194.0,-0.0598425196850393,0.0,4339.0,0.9624604251469924,-0.0585810371013234,20805.0,0.0103438228438228,-0.0392962689323974,7.7,0.2999999999999998,-0.7999999999999998,121.0,7.0,10.0,0.978998034253598,0.0027151008617928,3.914700780016656e-05,0.0787226141849238,0.0066245608323644,-0.0107242277138599,0.1703917327565489,0.048499735864552,-0.0291834427144522,0.2353433835845896,0.1211701552381329,0.0820770519262981,"New York, NY",35614,2023-04-09 14:55:08
2016-07-01,2016-07-31,30,30749,f,New York,New York,NY,Multi-Family (2-4 Unit),4,800000.0,0.0862186014935506,0.177509567265234,659000.0,-0.0435413642960812,0.0983333333333333,329.97474747474746,0.0999158249158249,0.2649031986531986,496.875,-0.0424613007818658,0.06,341.0,-0.1723300970873786,-0.1642156862745097,322.0,-0.0122699386503067,-0.0773638968481374,676.0,-0.0662983425414365,-0.0245310245310245,3064.0,0.0142336974511751,0.0088903523213696,9.0,1.7000000000000002,1.5999999999999996,86.0,-4.0,-12.0,0.9581670038264603,0.0031609118370716,0.0092175909835002,0.1290322580645161,0.0028186658315064,0.0113851992409867,0.0890992167101827,-0.0148398763053749,-0.0086946588248847,0.217391304347826,0.0180048012803414,0.0483368630870811,"New York, NY",35614,2023-04-09 14:55:08
2016-11-01,2016-11-30,30,30749,f,New York,New York,NY,Condo/Co-op,3,687318.0,-0.0257717930545712,0.117590243902439,699000.0,-0.0223776223776224,0.0770416024653313,968.4145220588236,-0.04402979309093,-0.0485232954379334,549.7408293460925,-0.0181022142429069,0.151001157109919,1334.0,-0.0625439212930428,0.1163179916317991,461.0,-0.012847965738758,-0.1334586466165413,1676.0,-0.2064393939393939,0.0072115384615385,15633.0,-0.0120702730030333,0.0984401349072512,11.7,0.5999999999999996,-0.200000000000001,145.0,1.0,18.0,0.9899026219808662,-0.0006051587317268,0.0013333082457658,0.06071964017991,0.0080140885284694,0.0105104351589895,0.0160557794409262,-0.0015756664640282,-0.0060774414696977,0.1041214750542299,-0.0543367690571191,-0.0236980738179505,"New York, NY",35614,2023-04-09 14:55:08
2019-04-01,2019-04-30,30,30749,f,New York,New York,NY,Condo/Co-op,3,780000.0,0.1312545322697606,0.04,799000.0,0.0,-0.0135120452772043,1094.2030622523316,0.1215515932507422,-0.0219954930311018,658.4022038567492,0.0346320346320345,-0.0025096755807645,1501.0,0.0533333333333332,0.0210884353741496,736.0,0.2045826513911619,0.0054644808743169,3227.0,0.1028708133971292,-0.0212314225053078,15412.0,0.0495777717243257,-0.0063185041908445,10.3,0.0,-0.2999999999999989,185.0,15.0,25.0,0.9901134632691512,-0.0014956288348634,-0.0012327769207459,0.0359760159893404,-0.0096380190983788,-0.0143641200650813,0.1559823514144822,-0.0065074333852998,0.0014368968690276,0.1127717391304347,-0.0705343165160463,0.0130449631741506,"New York, NY",35614,2023-04-09 14:55:08
